datetime,city,state,country,shape,summary,latitude,longitude
01/09/2023 23:50,Vero Beach,FL,USA,Changing,Two strange vapor trails and an exposion,27.6387163,-80.3975399
01/09/2023 20:00,Wilmington,OH,USA,Unknown,Followup to my earlier report,39.4453393,-83.8285375
01/09/2023 19:21,Linden,MI,USA,Formation,Many orbs flying east sooooo fast,42.8146748,-83.7821563
01/09/2023 17:50,Milford,CT,USA,Unknown,"18 btw. I was outside with friend. Saw white circle then turn into flames, then go down right to left. Then 5 min later same thing L-R",41.2222218,-73.0570603
01/09/2023 17:35,Chesterfield,VA,USA,Cylinder,Thought it was small meteor or back of a missile (I’ve never seen one). But it was extraordinary fast with no sound. Parallel to tree.,37.3859982,-77.578509
01/09/2023 17:27,Calverton,NY,USA,Light,Started as a very faint light that began to move at almost lighting speed that eventually turned into a massive ball of fire,40.9117907,-72.77097093700559
01/09/2023 17:25,Bridgewater,NJ,USA,Circle,Flying ball of extreme bright pulsating white light,40.5598127,-74.5517146
01/09/2023 14:36,Winter Park,FL,USA,Circle,I saw a blue light not moving in the Sky and other lights coming afterwards like shooting starts. This is happening very daily,28.5977707,-81.3510264
01/09/2023 08:00,Wilmington,OH,USA,Unknown,Colorful spot in the sky,39.4453393,-83.8285375
01/09/2023 04:05,Joplin,MO,USA,Light,White light moving left and right slowly cycling bright to dim,37.0841838,-94.5133385
01/09/2023 03:55,Tohatchi,NM,USA,Orb,Big bright spherical orbs moving in many directions and stationary like flying in maneuvers.,35.8402385,-108.75293929473685
01/08/2023 21:45,Northglenn,CO,USA,Light,Fast moving lights.,39.9100858,-104.987552
01/08/2023 17:30,Lakeville,MA,USA,Light,This report is a further defined description on the previous observations,41.8459353,-70.9494854
01/08/2023 17:21,Madison,WI,USA,Chevron,Took my dog outside and instantly noticed lights in the sky.,43.074761,-89.3837613
01/08/2023 08:35,Spokane valley,WA,USA,Other,Our backyard camera recorded this strange object,47.6571104,-117.2613936
01/08/2023 05:30,Niantic,CT,USA,Circle,Bright small circle shaped object with no aircraft signals and moving at fast rate making movements that were not aircraft like,41.32124805,-72.19341836110868
01/08/2023 04:00,New York,NY,USA,Disk,UFO in Manhattan,40.7127281,-74.0060152
01/07/2023 23:59,Olympia,WA,USA,Circle,"Took a pic of full moon for an screensaver. Immediately noticed on the pic. Tried for more, was visible on phone & disappeared b4 more",47.0451022,-122.8950075
01/07/2023 22:30,Tucson,AZ,USA,Changing,"Big blurry star, looked though binoculars clearly one object changing shape dozens of yellow lights no aircraft running lights",32.2228765,-110.974847
01/07/2023 21:12,Wichita,KS,USA,Triangle,"I went outside, looked north, saw one orange light start to move then another appearing to do the same, shortly after both fading.",37.68118565,-97.38720322122725
01/07/2023 18:19,Bagdad,FL,USA,Rectangle,Taking picture of moon and after looking at photo saw two rectangular shaped orbs in photo,30.58915,-87.03647626089061
01/07/2023 18:00,Waverly,AL,USA,Circle,We were getting in the car and we saw one chasing the other,32.735408,-85.5791191
01/07/2023 17:58,San Bernardino,CA,USA,Formation,Hovering in triangle formation for long periods,34.8253019,-116.0833144
01/07/2023 17:48,West haven,CT,USA,Circle,Orange balls,41.2706527,-72.9470471
01/07/2023 09:41,Chino ca,CA,USA,Light,"Noticed the lights while on freeway. So a bright light then 4 lights then one light disappeared, then I saw two lights again",34.0133561,-117.690075
01/06/2023 23:50,Jensen Beach,FL,USA,Changing,I saw this when taking a photo of the full moon on 1/6/23 right before and after midnight.,27.2379528,-80.23898988902575
01/06/2023 23:30,Riverview,FL,USA,Egg,"Unusually large, bright, orange, stagnant object",27.871197,-82.3269883
01/06/2023 21:00,Greeneville,TN,USA,Triangle,UFO with two 3 lights in triangular shape,36.1631575,-82.8309861
01/06/2023 20:17,Chandler,AZ,USA,Star,Bright star moving across sky unnaturally fast from directly above me to the horizon in about 10 seconds without dimming and was silent,33.3062031,-111.841185
01/06/2023 20:00,Garland,TX,USA,Circle,Flight path usually the same,32.912624,-96.6388833
01/06/2023 17:50,Prince Frederick,MD,USA,Light,"A circle of light appeared above the cloud cover, moved in an erratic zigzag pattern and then disappeared.",38.54060749999999,-76.58351285647468
01/06/2023 17:12,Austin,TX,USA,Cylinder,Craft with 2 small contrails below it craft was stationary,30.2711286,-97.7436995
01/06/2023 16:12,Spokane Valley,WA,USA,Other,Meteorites/Space Junk?,47.6571104,-117.2613936
01/06/2023 15:38,Savannah,GA,USA,Disk,Saucer Shaped Object,32.0790074,-81.0921335
01/06/2023 08:10,Waynesboro,PA,USA,Unknown,I saw it moving quickly and noticed it wasn’t a plane.,39.7557827,-77.5776512
01/06/2023 05:40,Chino Valley,AZ,USA,Light,Red light that changed colors,34.7575227,-112.45378
01/06/2023 05:25,Bayville,NY,USA,Light,Blinking/flashing/shimmering lights in the sky,40.9105988,-73.5620864
01/05/2023 22:45,East St louis,IL,USA,Unknown,Clouds formed out of no where and lights,38.6268666,-90.159707
01/05/2023 21:12,Spartanburg,SC,USA,Changing,In the sky right above my house but this time u was driving and it followed,34.9498007,-81.9320157
01/05/2023 21:00,Port Charlotte,FL,USA,Circle,My granddaughter and I witness a circular object with bright lights in the sky.,26.9761707,-82.0906448
01/05/2023 19:45,Crofton/ Gambrills,MD,USA,Sphere,"It was a sphere shaped object with jagged edges the remained in place, but changed colors.",39.0389772,-76.67759162392625
01/05/2023 18:40,Wall Township,NJ,USA,Unknown,There were four lights moving in unison with no sound at all.,40.1743052,-74.0902219
01/05/2023 18:03,Nazareth,PA,USA,Cylinder,Looked out towards my window and saw an unidentified object floating in the air.,40.7423309,-75.3112095
01/05/2023 08:00,Kingman,AZ,USA,Other,When looking back over sunrise photos from this morning,35.189443,-114.0530065
01/05/2023 07:30,Longview,NC,USA,Cigar,"Pill shaped object, looked like a blinking star.",35.0266528,-80.79512370453125
01/04/2023 21:51,Brook Highland,AL,USA,Unknown,Took a video of a craft shining many colors without having any aircraft type identifying lights. Object flew towards Lake Purdy,33.434877,-86.68251943163207
01/04/2023 21:15,Forney,TX,USA,Chevron,Chevron shape hovering in place,32.747893,-96.4719289
01/04/2023 16:06,Duson,LA,USA,Cylinder,No way it was another airplane or chopper,30.2378751,-92.1801925
01/04/2023 00:30,Fresno,CA,USA,Circle,There was bright white maybe silver lights and then a lil bit of blue or green lights .,36.7394421,-119.78483
01/03/2023 23:38,Charlotte,NC,USA,Cylinder,I was walking alone just going for my usual midnight walk,35.2272086,-80.8430827
01/03/2023 23:30,New Castle,PA,USA,Cigar,25 Cigar Bright Shaped high as plane,40.9999202,-80.3471856
01/03/2023 15:57,Yuma,AZ,USA,Fireball,A luminous big ball hung over the mountain,32.723268,-114.6179954
01/02/2023 22:00,Seattle,WA,USA,Orb,"Bright gold sphere aircraft pulsating, flies to west horizon and erupts in red light",47.6038321,-122.330062
01/02/2023 21:30,Wilmington,DE,USA,Oval,Sighted a large dark oval shaped figure with 3 red lights in a trangle formation,39.7459468,-75.546589
01/02/2023 19:00,Lakeville,MA,USA,Changing,"This is 4th report, the sighting evolves each time I'm out observing.. picking up on more details of the crafts.",41.8459353,-70.9494854
01/02/2023 03:00,New Bedford,MA,USA,Orb,"I saw an orb over clarks cove, New Bedford.",41.6362152,-70.934205
01/02/2023 01:00,Albany,NY,USA,Cigar,Object came down from the sky,42.6511674,-73.754968
01/02/2023 00:30,Newark,CA,USA,Other,Why isn’t anyone reporting this on news?,37.5296593,-122.0402399
01/01/2023 23:59,Forest City,AR,USA,Oval,A shadow came across with lights hitting the ground and a spot light type light,43.2626747,-93.6376741
01/01/2023 22:00,Woodville,AL,USA,Unknown,Bright light in the middle of nowhere. Did not move like a lot flying aircraft in that it moved laterally & straight up & down in sec.,34.6278654,-86.2744286
01/01/2023 20:55,Edgewater,FL,USA,Cylinder,Spotted a low flying silent orange object coming from east to west lasted about 5 mins or so glowing went away to dim white light disa,28.9888754,-80.9022758
01/01/2023 18:40,Wantagh,NY,USA,Circle,It was a bright light would blink stay light then move a weird way almost looked like a drone but it definitely was not a drone,40.663289,-73.51358896550181
01/01/2023 18:30,TUCSON,AZ,USA,Unknown,40+ lights in the atmosphere moving in all directions,32.2228765,-110.974847
01/01/2023 18:00,Middlebourne,WV,USA,Sphere,My fiance and I along with a friend were driving home when 3 crafts appeared right beside us on the road.,39.4922999,-80.9037181
01/01/2023 17:48,Blaine,MN,USA,Circle,Odd light in sky caught on Ring video camera.,45.1607987,-93.2349489
01/01/2023 16:56,Duck,NC,USA,Unknown,Multiple streaks changing direction with at times showing a dark craft.,36.1700137,-75.7559261
01/01/2023 16:45,Clovis,NM,USA,Cigar,Cigar shape bobbed in & out of clouds in place.,34.405472,-103.2050709
01/01/2023 12:00,Roanoke,VA,USA,Unknown,Red bell moving in jerky almost as u would move a laser pointer.,37.270973,-79.9414313
01/01/2023 10:56,Los Angeles,CA,USA,Circle,Saw a fast moving disc when coming into land at LAX airport,34.0536909,-118.242766
01/01/2023 09:48,Marfa,TX,USA,Other,Random white structure in the sky- not moving at all,30.3117621,-104.023146
01/01/2023 07:01,North Myrtle Beach,SC,USA,Cylinder,Seen just before sunrise on New Year's Day,33.8278405,-78.6800323
01/01/2023 05:05,Pendleton,OR,USA,Light,Orange light hovering and maybe very slowly floating to the North.,45.672075,-118.7885967
01/01/2023 02:06,Plano,TX,USA,Light,My friend and I were sitting in her car saw this bright orange glowing thing very quick and steady fly over us.,33.0136764,-96.6925096
01/01/2023 01:30,Port Charlotte,FL,USA,Triangle,I have never seen anything like this before and no noise,26.9761707,-82.0906448
01/01/2023 00:45,North Chesterfield,VA,USA,Formation,Two lights moving together in formation at fast speed,38.12526815276956,-78.41743970375305
01/01/2023 00:30,Hyattsville,MD,USA,Triangle,Triangle formation,38.9529442,-76.9408647
01/01/2023 00:30,Waialua,HI,USA,Formation,Numerous greenish twinkling stars in a swarm slowing drifting over ocean.,21.571313,-158.12518450022145
01/01/2023 00:30,Houston,TX,USA,Rectangle,Four objects flying over neighborhood,29.7589382,-95.3676974
01/01/2023 00:03,Roma,TX,USA,Fireball,"A series of fireballs in different sequence, that lasted over a series of minutes",26.4094075,-99.0144578
01/01/2023 00:03,Warm Springs,OR,USA,Disk,Security Camera Footage,44.762885499999996,-121.25959187500001
02/28/2023 21:12,Tacoma,WA,USA,Sphere,2 videos and 1 photo,47.2455013,-122.438329
02/28/2023 20:40,Columbus,GA,USA,Circle,"Brilliantly illuminated, scintillating, disc-shaped objects moving at constant speed. Illumination dimmed as objects passed over city.",32.4610708,-84.9880449
02/28/2023 20:15,Pearces,NC,USA,Circle,Entire circle was white and very bright with one orb smaller than the other.   NUFORC Note: Jupiter and Venus,35.9165419,-78.3069407
02/28/2023 20:06,Fort Smith,AR,USA,Circle,Two round objects hovering above each other.  NUFORC Note: Jupiter and Venus,35.3880338,-94.4265011
02/28/2023 20:02,Blairsville,GA,USA,Circle,Stationary bright lights in Western sky.    NUFORC Note: Jupiter and Venus,34.8759067,-83.958371
02/28/2023 19:59,Dearing,GA,USA,Circle,"Floating, hovering objects appear to be tethered to the ground possibly balloons on the circumference of each balloon, are four lights,",33.4131947,-82.3851255
02/28/2023 19:58,Zephyrhills,FL,USA,Orb,Two Bright White Glowing UAP's Hover over Florida 24hrs After Rocket Launch.,28.2336196,-82.1811947
02/28/2023 19:46,Murfreesboro,TN,USA,Light,I noticed it an hour ago. I posted on Twittrer and Facebook.    NUFORC Note: Jupiter and Venus,35.8460396,-86.3921096
02/28/2023 19:45,Vineland,NJ,USA,Star,2 stars orbiting each other before breaking apart and flying out of sight,39.4862777,-75.0254256
02/28/2023 19:34,Canton,OH,USA,Sphere,2 circular objects with spinning center,40.7985464,-81.3749508
02/28/2023 19:17,Murfreesboro,TN,USA,Circle,I seen them for 2+ hours.    NUFORC Note: Jupiter and Venus,35.8460396,-86.3921096
02/28/2023 19:16,Baltimore,MD,USA,Changing,2 big lights close together looks round then changed.    NUFORC Note: Jupiter and Venus,39.2908816,-76.610759
02/28/2023 19:11,Weddington,NC,USA,Circle,"There ar two UFOs that are circles next to each other
Sighting Details
There are two UFOs that are circles next to each other.",35.0223708,-80.7609035
02/28/2023 19:10,Kirksville,MO,USA,Light,Two bright lights in the dark sky not moving.   Hovering close together. Faint green and red lights intermittently.,40.1948848,-92.5833939
02/28/2023 19:08,Fredericksburg,VA,USA,Light,Observed 2x stationary low UFO over a field/highway in front of my house.  NUFORC Note: Jupiter and Venus,38.3031837,-77.4605399
02/28/2023 19:00,Woodland,WA,USA,Circle,Hovering close together. Faint green and red lights intermittently.   NUFORC Note: Jupiter and Venus,45.9018496,-122.7459664
02/28/2023 18:50,Washington,DC,USA,Light,A motorist stopped us to point out two lighted objects in the sky.    NUFORC Note: Jupiter and Venus,38.8950368,-77.0365427
02/28/2023 18:34,Irving,TX,USA,Unknown,"Upon reviewing the photos, I saw two bright lights in one of my photos.   NUFORC Note: Jupiter and Venus",32.8295183,-96.9442177
02/28/2023 18:16,Tipp City,OH,USA,Egg,White tic tac or egg shape flying object,39.961325,-84.1700609
02/28/2023 17:55,Houston,TX,USA,Sphere,A flying object I couldn't identify.,29.7589382,-95.3676974
02/27/2023 22:37,,LA,USA,Fireball,Strange red light on side of moon. Blinked from time to time.,47.6546655,-122.30979428415324
02/27/2023 22:13,Clermont 4 corners,FL,USA,Fireball,3 fireballs zipped across the sky like asteroids falling,28.3756559,-81.6770432
02/27/2023 20:40,venice,FL,USA,Light,Craft with lights and a light preceeding it moving medium speed north to south low above 2-3000 ft.,27.0998315,-82.4442832
02/27/2023 20:10,Boca Raton,FL,USA,Light,2 clouds (back one lit up),26.3586885,-80.0830984
02/27/2023 20:02,Sarasota,FL,USA,Light,Observed light over the Gulf of Mexico that was preceded by cloud/mist travelling North to South parallel to the coast.,27.3365805,-82.5308545
02/27/2023 20:00,Bokeelia,MA,USA,Changing,"We observed a bright light, low on the horizon, moving towards us that we noticed as it got closer to be a backlit grayish white object",26.700581,-82.1721969523008
